Date,JPMorgan_Stock_Price,JPMorgan_Stock_Volume,Dividend_Yield,VIX_Volatility_Index,Fed_Interest_Rate,US_Treasury_1Y_Rate,Financial_News_Sentiment,Social_Media_Market_Discussion_Score,CME_Option_Strike_Price,Daily_Return,Vol_Rolling_30D,Vol_Rolling_60D,Vol_Rolling_90D,GARCH_Volatility,Dividend_Growth_Rate_YoY,VIX_JPM_Corr_60D,Rate_Momentum_1Y_20D,Fed_Rate_Momentum_20D,News_Sentiment_MA7,Social_Sentiment_MA7,Actual_CME_Price,Price_Return,Moneyness,VIX_Jump,Sentiment_Vol,Yield_Spread,Paper_Original_BSM,Predicted_Vol,Method1_Hybrid,Method2_E2E,BSM_Ref,Method3_Residual
2018/1/18,91.0598602294922,14572900,0.030523002404028,12.220000267028809,1.42,1.79,0.5599248163452709,0.3154838709677419,90,0.0023896137926229,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.1658370063736604,0.1200836094300616,-0.684905297,-0.04,0,0.5599248163452709,0.314516129032258,26.03,0.0023896137926229244,1.0117762247721356,0.3100004196166992,6.842281405255267,0.3700000000000001,17.034509239003512,0.1514157826910053,9.516215504376952,25.537587289504295,17.688119926538242,24.49698916367756
2018/1/19,90.85885620117188,18785500,0.030523002404028,11.270000457763672,1.42,1.79,0.5599248163452709,0.3158064516129032,90,-0.002207383,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.1619123520339374,0.1200836094300616,-0.684905297,-0.04,0,0.5599248163452709,0.3148387096774193,25.72,-0.002207383,1.0095428466796874,-0.949999809,6.310352936524443,0.3700000000000001,17.018565402262432,0.152625112886735,9.585078213862985,25.868582841438286,17.67108090083481,24.263245603014802
2018/1/20,91.21261596679688,16682233.333333334,0.030523002404028,11.190000216166178,1.42,1.79,0.5599248163452709,0.3161290322580645,90,0.0038935089039833,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.1582114927821201,0.1200836094300616,-0.684905297,-0.04,0,0.5599248163452709,0.3151612903225806,25.905,0.0038935089039833226,1.0134735107421875,-0.080000242,6.2655588159403885,0.3700000000000001,17.04761154422212,0.15260331041458883,9.597784409164028,25.9182674561216,17.702001668339356,24.803742967312644
2018/1/23,91.82364654541016,12320800,0.030523002404028,11.100000381469728,1.42,1.78,0.5599248163452709,0.3170967741935484,90,-0.001049704,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.150334686668961,0.1200836094300616,-0.684905297,-0.03,0,0.5599248163452709,0.3161290322580645,24.875,0.006698970006909111,1.0202627393934462,-0.089999835,6.215165675026875,0.3600000000000001,17.109183880972928,0.15185500382116246,9.593974425293332,24.807130273700444,17.766268758994556,24.356456826884433
2018/1/24,92.99748229980467,15904500,0.030523002404028,11.470000267028809,1.42,1.79,0.5599248163452709,0.3174193548387097,90,0.0127835889616299,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.1472184828834643,0.1200836094300616,-0.684905297,-0.03,0,0.5599248163452709,0.3164516129032257,25.065,0.0127835889616299,1.0333053588867185,0.36999988555908025,6.422337792996314,0.3700000000000001,17.263007857676946,0.1521342524755085,9.76028772714831,25.526029159865978,17.923168396566595,25.808934919272517
2018/1/25,93.02159118652344,13510000,0.030523002404028,11.579999923706056,1.42,1.8,0.5599248163452709,0.317741935483871,90,0.0002592423592828,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.1543641923792391,0.1200836094300616,-0.684905297,0,0,0.5599248163452709,0.3167741935483871,26.515,0.0002592423592828741,1.033573235405816,0.10999965667724787,6.483929330559365,0.3800000000000001,17.26639442927509,0.15272629346049893,9.801909608286117,25.78078963263937,17.926539257165253,26.118420363646322
2018/1/26,93.52005767822266,13883900,0.030523002404028,11.079999923706056,1.42,1.8,0.5599248163452709,0.3180645161290322,90,0.0053586106767375,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.1508980308370342,0.1200836094300616,-0.684905297,0.0033333333333334,0,0.5599248163452709,0.3170967741935483,26.395000000000003,0.005358610676737596,1.0391117519802517,-0.5,6.203966922386729,0.3800000000000001,17.34732691365101,0.15199193801867114,9.84598056756829,25.791395738859016,18.00797586974339,26.406173968771764
2018/1/27,93.4878921508789,13149233.333333334,0.030523002404028,12.000000000000002,1.42,1.8,0.5599248163452709,0.3183870967741935,90,-0.000343943,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.1494699958946887,0.1200836094300616,-0.684905297,0.0066666666666665,0,0.5599248163452709,0.3174193548387096,26.665,-0.000343943,1.038754357231988,0.9200000762939453,6.719097796143252,0.3800000000000001,17.3418424366646,0.15106943628064898,9.782127422006347,25.160234884335225,18.002472725616514,25.964107369678132
2018/1/30,92.54724884033205,14279100,0.030523002404028,14.789999961853027,1.42,1.88,0.5599248163452709,0.3193548387096774,90,-0.009379992,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.1407781246784759,0.1200836094300616,-0.684905297,0.0999999999999998,0,0.5599248163452709,0.3183870967741935,27,-0.010061659,1.0283027648925782,2.7899999618530256,8.28128801238712,0.45999999999999996,17.193965597055033,0.14604143657037816,9.313450468081228,25.818371610822517,17.85284267424357,26.12121559037915
2018/1/31,92.99748229980467,13141400,0.030523002404028,13.539999961853027,1.34,1.9,0.5599248163452709,0.3196774193548387,90,0.0048649037666088,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.1441694074866396,0.1200836094300616,-0.684905297,0.1299999999999999,-0.08,0.5599248163452709,0.3187096774193548,26.73,0.0048649037666088635,1.0333053588867185,-1.25,7.581381991955531,0.5599999999999998,17.25979985802703,0.1444020208987562,9.282974326610848,25.7071980812323,17.91938198067816,25.43156318490303
2018/2/1,93.96224975585938,13800600,0.030523002404028,13.470000267028809,1.42,1.89,0.5383734060462784,0.32,90,0.0103741244622568,0.0912830150624839,0.1820890174845111,0.1893752922131705,0.1429770269561564,0.1200836094300616,-0.684905297,0.1099999999999998,0,0.5568460434454148,0.319032258064516,24.35,0.010374124462256828,1.0440249972873263,-0.069999695,7.500716353903672,0.47,17.42656448279451,0.14550293096403982,9.546972793088763,25.361978645321358,18.08665585170077,25.54195870406801
2018/2/2,91.87993621826172,16477300,0.030523002404028,17.309999465942383,1.42,1.88,0.5383734060462784,0.3185714285714285,90,-0.022161172,0.1169481486529996,0.1820890174845111,0.1893752922131705,0.1472523492390785,0.1200836094300616,-0.684905297,0.0974999999999999,0,0.5537672705455587,0.3191046741277156,27.285,-0.022161172,1.020888180202908,3.839999198913574,9.585711157399993,0.45999999999999996,17.10881476892063,0.1510007817617228,9.544618584703159,24.908018570694992,17.76578226214216,26.066056652083887
2018/2/3,90.41131591796876,17557500,0.030523002404028,20.47749948501587,1.42,1.87,0.5383734060462784,0.3171428571428571,90,-0.015984124,0.1224061493124935,0.1820890174845111,0.1893752922131705,0.1738233501857036,0.1200836094300616,-0.684905297,0.0850000000000001,0,0.5506884976457026,0.3189269256089532,27.795,-0.015984124,1.0045701768663196,3.1675000190734863,11.276723426944038,0.4500000000000002,16.979174724353932,0.1668747468052684,10.460394696054898,25.729426747441057,17.628913771354803,22.987408508431095
2018/2/6,90.13526916503906,20798100,0.030523002404028,29.979999542236328,1.42,1.87,0.5383734060462784,0.3128571428571428,90,0.0304226576617199,0.1646763680192846,0.1820890174845111,0.1893752922131705,0.1987309211717605,0.1200836094300616,-0.684905297,0.08,0,0.5414521789461345,0.3168926925608953,25.375,-0.003053232,1.0015029907226562,9.502500057220459,16.232736076947976,0.4500000000000002,16.96349743337644,0.18845316654597416,11.801473268066388,24.773619157723243,17.611399071875752,24.825581229799965
2018/2/7,90.74629974365234,21878300,0.030523002404028,27.729999542236328,1.42,1.91,0.5383734060462784,0.3114285714285714,90,0.0067790398173046,0.1654718053877244,0.1820890174845111,0.1893752922131705,0.2319811071211618,0.1200836094300616,-0.684905297,0.1199999999999998,0,0.5383734060462784,0.3157142857142857,26.91,0.006779039817304655,1.008292219373915,-2.25,14.929094303215512,0.49,16.99788393947312,0.21631617409722204,13.55499478159389,26.156465178734777,17.649596601823553,25.943137750049583
2018/2/8,86.7343978881836,21111300,0.030523002404028,33.459999084472656,1.42,1.91,0.5383734060462784,0.31,90,-0.044210088,0.212940015050015,0.1820890174845111,0.1893752922131705,0.2255821078264188,0.1200836094300616,-0.684905297,0.1199999999999998,0,0.5383734060462784,0.3142857142857142,29.39,-0.044210088,0.9637155320909289,5.729999542236328,18.0139736734129,0.49,16.995106202782395,0.22347529394767687,14.126284919016733,26.075296943392214,17.608206131826563,26.574126302180566
2018/2/9,88.47102355957031,20344300,0.030523002404028,29.059999465942383,1.42,1.89,0.5383734060462784,0.3085714285714285,90,0.0200223407744819,0.2185187492810339,0.1820890174845111,0.1893752922131705,0.2926129899271532,0.1200836094300616,-0.684905297,0.0999999999999998,0,0.5383734060462784,0.3128571428571428,26.675,0.02002234077448195,0.9830113728841146,-4.399999619,15.645130892182431,0.47,16.925486118683146,0.26427268636612944,16.47695598762909,26.07666772804154,17.559161924601867,25.543218712424114
2018/2/10,88.92661794026692,19577300,0.030523002404028,27.90999984741211,1.42,1.903333333333333,0.5383734060462784,0.307142857142857,90,0.0051496451873855,0.2184764465012288,0.1820890174845111,0.1893752922131705,0.2937776055899481,0.1200836094300616,-0.684905297,0.113333333333333,0,0.5383734060462784,0.3114285714285714,26.96,0.0051496451873855875,0.9880735326696325,-1.149999619,15.026001680602366,0.48333333333333317,16.922744023939146,0.25188930132733917,15.713502626379238,25.54376835650442,17.560884956361818,26.91986428563836
2018/2/13,90.39256286621094,16358200,0.030523002404028,24.96999931335449,1.42,1.95,0.5383734060462784,0.3028571428571428,90,0.0061750858009375,0.2148724621731409,0.1820890174845111,0.1893752922131705,0.2631044681776676,0.1200836094300616,-0.684905297,0.1599999999999999,0,0.5383734060462784,0.307142857142857,27.275,0.016484883377986037,1.004361809624566,-2.940000534,13.443183579303888,0.53,16.968963239574087,0.23617005971565427,14.770072396479343,25.82716642308165,17.61852169377181,23.98625654164867
2018/2/14,92.48291778564452,15186900,0.030523002404028,19.26000022888184,1.42,1.98,0.5383734060462784,0.3014285714285714,90,0.0231252976257294,0.224825715979835,0.1820890174845111,0.1893752922131705,0.2544642857868092,0.1200836094300616,-0.684905297,0.1799999999999999,0,0.5383734060462784,0.3057142857142856,26.02,0.023125297625729457,1.0275879753960502,-5.709999084,10.369071923675216,0.56,17.180723816852,0.23866367985279324,15.121094547625525,26.145487247820533,17.83900432030015,26.26652044321976
2018/2/15,92.86884307861328,12130200,0.030523002404028,19.1299991607666,1.42,1.99,0.5383734060462784,0.3,95,0.0041729359562729,0.2249766536667305,0.1820890174845111,0.1893752922131705,0.2641127205485182,0.1200836094300616,-0.684905297,0.1899999999999999,0,0.5383734060462784,0.3042857142857142,26.94,0.004172935956272994,0.9775667692485609,-0.130001068,10.299082805844362,0.5700000000000001,17.85532848551432,0.23615604382691605,15.582935234103637,26.789684221005583,18.519047829878424,23.70397314302066
2018/2/16,92.20153045654295,13214300,0.030523002404028,19.459999084472656,1.42,2,0.5383734060462784,0.2985714285714286,90,-0.007185538,0.2255701791097366,0.1820890174845111,0.1893752922131705,0.2546581973612807,0.1200836094300616,-0.684905297,0.1999999999999999,0,0.5383734060462784,0.3028571428571428,27.26,-0.007185538,1.024461449517144,0.3299999237060547,10.476745988765003,0.5800000000000001,17.14158249930562,0.23626624633520626,14.93299030479897,26.948328254684633,17.79909444769342,26.44612086172063
2018/2/17,92.20755386352538,13276100,0.030523002404028,19.744999408721924,1.42,2.0025,0.5383734060462784,0.2971428571428571,90,6.532870932396406e-05,0.2255013212945193,0.1820890174845111,0.1893752922131705,0.2470625279737155,0.1200836094300616,-0.684905297,0.2024999999999999,0,0.5383734060462784,0.3014285714285714,26.76,6.532870932396406e-05,1.024528376261393,0.2850003242492676,10.630182584055374,0.5825,17.14224734779777,0.23572920301151853,14.899987671824512,26.90186185449953,17.7997650515521,26.589966774214034
2018/2/21,92.611572265625,14212500,0.030523002404028,20.020000457763672,1.42,2.03,0.5383734060462784,0.2914285714285714,95,0.0041848259091079,0.224941356445055,0.1820890174845111,0.1893752922131705,0.2134555962183504,0.1200836094300616,-0.684905297,0.1399999999999999,0,0.5383734060462784,0.2957142857142857,26.55,0.004381619348644783,0.9748586554276316,0.27500104904174805,10.77823583549428,0.6099999999999999,17.854574076044855,0.2240143461220212,14.814935286853405,26.36248857971951,18.515562041605904,26.608653588893183
2018/2/22,92.44271850585938,17070400,0.030523002404028,18.71999931335449,1.42,2.02,0.5383734060462784,0.29,90,-0.001823247,0.2249914603320105,0.1820890174845111,0.1893752922131705,0.2070189880312399,0.1200836094300616,-0.684905297,0.1400000000000001,0,0.5383734060462784,0.2942857142857142,27.57,-0.001823247,1.027141316731771,-1.300001144,10.078349791514649,0.6000000000000001,17.173401609277185,0.21552960382687342,13.663030110961657,26.82072442093907,17.831411859327652,25.97575758107493
2018/2/23,94.3160171508789,12162500,0.030523002404028,16.489999771118164,1.42,2.02,0.5383734060462784,0.2885714285714286,95,0.020264426179773,0.2295040089078815,0.1820890174845111,0.1893752922131705,0.2003301930539046,0.1200836094300616,-0.684905297,0.1499999999999999,0,0.5383734060462784,0.2928571428571428,25.455,0.020264426179773087,0.9928001805355674,-2.229999542,8.877777342479236,0.6000000000000001,17.851942684175413,0.2056333325237618,13.561380869944323,25.452009353536578,18.529633183845903,22.524536851019317
2018/2/24,94.70728556315105,13612066.666666666,0.030523002404028,16.2599999109904,1.42,2.023333333333333,0.5383734060462784,0.2871428571428571,95,0.0041484831960856,0.2297486099875301,0.1820890174845111,0.1893752922131705,0.2124201397836454,0.1200836094300616,-0.684905297,0.1633333333333329,0,0.5383734060462784,0.2914285714285714,26.680000000000003,0.004148483196085628,0.99691879540159,-0.22999986,8.753951534392083,0.603333333333333,17.864976178868552,0.21420196242309558,14.120071770062786,23.998814261504208,18.54573816475638,23.802267382221167
2018/2/27,94.35620880126952,17563300,0.030523002404028,18.59000015258789,1.42,2.08,0.5383734060462784,0.2828571428571428,95,-0.011871565,0.2326682860139667,0.1820890174845111,0.1893752922131705,0.1944334524307191,0.1200836094300616,-0.684905297,0.1700000000000001,0,0.5383734060462784,0.2871428571428571,27.205,-0.003706967,0.9932232505396791,2.3300002415974923,10.008361700549576,0.6600000000000001,17.84406975005828,0.20478319691466904,13.49701987205156,26.24272355237734,18.522139972415495,24.081548694511046
2018/2/28,92.86078643798828,17735600,0.030523002404028,19.850000381469727,1.35,2.07,0.5383734060462784,0.2814285714285714,95,-0.015848691,0.2374180716065178,0.1820890174845111,0.1893752922131705,0.1953059582908033,0.1200836094300616,-0.684905297,0.1599999999999999,-0.07,0.5383734060462784,0.2857142857142857,28.645000000000003,-0.015848691,0.9774819625051399,1.260000228881836,10.686712315391782,0.7199999999999998,17.839470130166795,0.2152675913860354,14.231423212854438,26.178893257135233,18.503382594668075,25.208542332657174
2018/3/1,91.196533203125,18690000,0.030523002404028,22.46999931335449,1.42,2.05,0.5519712564634439,0.28,90,-0.017922024,0.2416308801153204,0.1820890174845111,0.1893752922131705,0.2013953164074254,0.1200836094300616,-0.684905297,0.1599999999999999,0,0.5403159561058735,0.2842857142857143,29.425,-0.017922024,1.0132948133680555,2.619998931884762,12.14089916269345,0.6299999999999999,17.023782191514776,0.21615658750080538,13.565668049043012,26.75085443657369,17.6775190094937,25.56224245503157
2018/3/2,91.10809326171876,18353700,0.030523002404028,19.59000015258789,1.42,2.06,0.5519712564634439,0.2812903225806452,90,-0.000969773,0.2411007595404296,0.1820890174845111,0.1893752922131705,0.2100006116271156,0.1200836094300616,-0.684905297,0.1566666666666669,0,0.5422585061654686,0.2832455562870309,28.01,-0.000969773,1.0123121473524308,-2.879999161,10.62284421852361,0.6400000000000001,17.014532686084948,0.21538158878795946,13.509526873186687,26.304935072734605,17.667839288425384,22.708935982140066
2018/3/3,91.5744120279948,16880133.333333332,0.030523002404028,19.303333282470703,1.42,2.06,0.5519712564634439,0.2825806451612903,91.66666666666669,0.0051183023327738,0.2395006754630999,0.1820890174845111,0.1893752922131705,0.2030221627970921,0.1200836094300616,-0.684905297,0.1433333333333337,0,0.5442010562250635,0.2825938117182356,25.825,0.005118302332773883,0.998993585759943,-0.28666687,10.504894360984979,0.6400000000000001,17.242013656631578,0.2185697380117026,13.899362391146433,25.66044887959602,17.900271425650395,22.53078579277003
2018/3/6,92.58741760253906,10674400,0.030523002404028,18.36000061035156,1.42,2.06,0.5519712564634439,0.2864516129032258,95,0.0008687774864075,0.220424576870909,0.1797621499336759,0.1893752922131705,0.1879361810192288,0.1200836094300616,-0.696676644,0.08,0,0.5500287064038488,0.2829690585911784,27.085,0.011062102962065223,0.9746043958162006,-0.943332672,10.098527385285543,0.6400000000000001,17.849099225620016,0.2038970658340073,13.530618240823074,27.09644268707537,18.509930264491935,24.85636138735578
2018/3/7,92.24171447753906,13006500,0.030523002404028,17.760000228881836,1.42,2.05,0.5519712564634439,0.2877419354838709,90,-0.003733802,0.2143620049649612,0.1800241099023,0.1893752922131705,0.1822948715201826,0.1200836094300616,-0.691706834,0.0599999999999998,0,0.5519712564634439,0.2838709677419354,26.895000000000003,-0.003733802,1.024907938639323,-0.600000381,9.803009641126959,0.6299999999999999,17.144460082614643,0.19490189233829103,12.341920848610812,26.705014561503404,17.801866845112905,26.471507208410387
2018/3/8,92.24976348876952,11173700,0.030523002404028,16.540000915527344,1.42,2.05,0.5519712564634439,0.2890322580645161,90,8.725999159975295e-05,0.196993940777283,0.1800303880070942,0.1893752922131705,0.1777080397985447,0.1200836094300616,-0.687412691,0.0499999999999998,0,0.5519712564634439,0.2851612903225806,26.6,8.725999159975295e-05,1.024997372097439,-1.219999313,9.129605087250141,0.6299999999999999,17.145541516603373,0.18409189970408932,11.664695652714286,26.606935683966586,17.80296840704655,26.590474131659036
2018/3/9,94.90294647216795,15366600,0.030523002404028,14.640000343322754,1.42,2.03,0.5519712564634439,0.2903225806451612,95,0.0287608648852681,0.2120642598726073,0.1885866654373441,0.1893752922131705,0.1726764075846402,0.1200836094300616,-0.6922153,0.0274999999999998,0,0.5519712564634439,0.2864516129032258,24.515,0.02876086488526819,0.9989783839175574,-1.900000572,8.080859384129111,0.6099999999999999,17.872887188435776,0.18694851398383452,12.337943688039388,23.51562758962168,18.555074889887337,24.097658872470934
2018/3/10,94.8011016845703,14357500,0.030523002404028,15.020000139872232,1.42,2.036666666666666,0.5519712564634439,0.2916129032258063,95,-0.001073147,0.1597019759062535,0.1884980795076382,0.1893752922131705,0.2079803256997875,0.1200836094300616,-0.694742281,0.0316666666666662,0,0.5519712564634439,0.2877419354838709,26.65,-0.001073147,0.9979063335217926,0.3799997965494786,8.29060834928638,0.6166666666666663,17.86721236221736,0.19365887536861426,12.775932019889872,24.456649530521076,18.548668430170267,23.3645448817241
2018/3/13,93.46377563476562,13312300,0.030523002404028,16.350000381469727,1.42,2.03,0.5519712564634439,0.2954838709677419,95,-0.0119838,0.1569388842859151,0.1864100194885273,0.1893752922131705,0.1886559102896063,0.1200836094300616,-0.707308441,0,0,0.5519712564634439,0.2916129032258063,28.745,-0.014106651,0.9838292172080592,1.330000241597494,9.024730253737632,0.6099999999999999,17.839521506750465,0.18600954326736685,12.322873550930375,26.466545403161092,18.50954963945251,22.81094100282109
2018/3/14,92.41858673095705,12905100,0.030523002404028,17.229999542236328,1.42,2.05,0.5519712564634439,0.2967741935483871,90,-0.011182823,0.16077728667391,0.1879467710284736,0.1893752922131705,0.1902184346288827,0.1200836094300616,-0.707409955,0.0299999999999998,0,0.5519712564634439,0.2929032258064515,27.450000000000003,-0.011182823,1.0268731858995228,0.8799991607666016,9.51046449619275,0.6299999999999999,17.16875551743705,0.1880839332247483,11.937481505568776,26.687301046334408,17.826576220927414,27.066944819543377
2018/3/15,92.65172576904295,8748000,0.030523002404028,16.59000015258789,1.43,2.07,0.5519712564634439,0.2980645161290322,95,0.002522642320474,0.1600968941305836,0.1879807132710621,0.1893752922131705,0.1907040399762085,0.1200836094300616,-0.707397248,0.0499999999999998,0.01,0.5519712564634439,0.2941935483870966,26.61,0.0025226423204740556,0.9752813238846627,-0.63999939,9.157203228952664,0.6399999999999999,17.844995742524475,0.18865871444675922,12.554726359895774,26.847309047977745,18.506594419582797,23.7397629438473
2018/3/16,92.81255340576172,19888900,0.030523002404028,15.800000190734863,1.43,2.08,0.5519712564634439,0.2993548387096774,95,0.0017358299090906,0.1459046965774564,0.1879804174296928,0.1893752922131705,0.1851727264736069,0.1200836094300616,-0.706765452,0.056666666666667,0.01,0.5519712564634439,0.2954838709677418,26.72,0.0017358299090906026,0.9769742463764391,-0.789999962,8.721145957402577,0.6500000000000001,17.838596508771758,0.17639175591461428,11.756615976659695,25.809158785285476,18.502017757219583,25.752229722843254
2018/3/17,92.56867980957033,17664233.333333332,0.030523002404028,16.8733336130778,1.43,2.08,0.5519712564634439,0.3006451612903225,93.33333333333331,-0.002627593,0.1455962831427841,0.1880672304336213,0.1893752922131705,0.1798224893863992,0.1200836094300616,-0.706903303,0.0533333333333336,0.01,0.5519712564634439,0.2967741935483871,26.86,-0.002627593,0.991807283673968,1.0733334223429374,9.313595155137415,0.6500000000000001,17.52723226088235,0.16947355594315067,11.006568730194822,25.942265283656514,18.19232802797326,22.607257978003354
2018/3/20,92.16934967041016,9921200,0.030523002404028,18.200000762939453,1.44,2.08,0.5519712564634439,0.304516129032258,90,0.0009602102271295,0.1444940500883375,0.1877331665998445,0.1893752922131705,0.1663758359870271,0.1200836094300616,-0.71345264,0.0100000000000002,0.0899999999999998,0.5519712564634439,0.3006451612903225,26.125,-0.00431388,1.0241038852267794,1.3266671498616525,10.045877288755328,0.6400000000000001,17.133354314378295,0.16589531197881416,10.51323070267511,26.130091784313805,17.7904498691841,26.167263191629615
2018/3/21,92.24976348876952,13633000,0.030523002404028,17.860000610351562,1.44,2.06,0.5519712564634439,0.3058064516129032,90,0.0008724572609757,0.1445169116869873,0.1875846231681068,0.1893752922131705,0.16213889399623,0.1200836094300616,-0.713393598,0.0100000000000002,0.02,0.5519712564634439,0.3019354838709677,26.295,0.0008724572609757342,1.024997372097439,-0.340000153,9.858206977333626,0.6200000000000001,17.14506925794892,0.16741907872343045,10.618850904055385,26.29645322414056,17.802453324930212,26.288658035262543
